"Date_Time","Usage_kW","Adults","Children","House"
2019-01-08 15:00:00,0.163720277816667,1,1,"House_2"
2019-01-08 16:00:00,0.3199916666,2,1,"House_2"
2019-01-08 17:00:00,0.2933225,2,1,"House_2"
2019-01-08 18:00:00,0.0917224999833333,1,1,"House_2"
2019-01-08 19:00:00,0.0851244444833333,1,1,"House_2"
2019-01-08 20:00:00,0.0856027777166667,1,1,"House_2"
2019-01-08 21:00:00,0.0938591667166667,1,1,"House_2"
2019-01-08 22:00:00,0.08509083335,3,2,"House_2"
2019-01-08 23:00:00,0.0980952778,3,2,"House_2"
2019-01-09 00:00:00,0.112511388816667,3,2,"House_2"
2019-01-09 01:00:00,0.345230277783333,3,2,"House_2"
2019-01-09 02:00:00,0.336422777816667,3,2,"House_2"
2019-01-09 03:00:00,0.5974469445,3,2,"House_2"
2019-01-09 04:00:00,0.20992333335,3,2,"House_2"
2019-01-09 05:00:00,0.237493611183333,3,2,"House_2"
2019-01-09 06:00:00,0.654224444466667,3,2,"House_2"
2019-01-09 07:00:00,0.590175833316667,2,1,"House_2"
2019-01-09 08:00:00,0.568458333283333,2,1,"House_2"
2019-01-09 09:00:00,0.396577500016667,2,1,"House_2"
2019-01-09 10:00:00,0.0152652777,0,0,"House_2"
2019-01-09 11:00:00,0.142495833316667,1,1,"House_2"
2019-01-09 12:00:00,0.257643611116667,1,1,"House_2"
2019-01-09 13:00:00,0.1616422222,1,1,"House_2"
2019-01-09 14:00:00,0.16732000005,1,1,"House_2"
2019-01-09 15:00:00,0.0508208333833333,0,0,"House_2"
2019-01-09 16:00:00,0.31989916665,2,1,"House_2"
2019-01-09 17:00:00,0.794441666633333,2,1,"House_2"
2019-01-09 18:00:00,0.0879691666333333,1,1,"House_2"
2019-01-09 19:00:00,0.0853894444833333,1,1,"House_2"
2019-01-09 20:00:00,0.0886016667,1,1,"House_2"
2019-01-09 21:00:00,0.0899913889333333,1,1,"House_2"
2019-01-09 22:00:00,0.113849166633333,3,2,"House_2"
2019-01-09 23:00:00,0.104701388883333,3,2,"House_2"
2019-01-10 00:00:00,0.185678333316667,3,2,"House_2"
2019-01-10 01:00:00,0.30835611105,3,2,"House_2"
2019-01-10 02:00:00,0.61935861115,3,2,"House_2"
2019-01-10 03:00:00,0.4195461111,3,2,"House_2"
2019-01-10 04:00:00,0.247696388916667,3,2,"House_2"
2019-01-10 05:00:00,0.421071944383333,3,2,"House_2"
2019-01-10 06:00:00,0.636554444466667,3,2,"House_2"
2019-01-10 07:00:00,0.631330555566667,2,1,"House_2"
2019-01-10 08:00:00,0.64314861115,2,1,"House_2"
2019-01-10 09:00:00,0.270256111033333,1,1,"House_2"
2019-01-10 10:00:00,0.0909541666833333,1,1,"House_2"
2019-01-10 11:00:00,0.151300833316667,1,1,"House_2"
2019-01-10 12:00:00,0.145831944383333,1,1,"House_2"
2019-01-10 13:00:00,0.0870799999666667,1,1,"House_2"
2019-01-10 14:00:00,0.180338888816667,1,1,"House_2"
2019-01-10 15:00:00,0.166033611166667,1,1,"House_2"
2019-01-10 16:00:00,0.436616388833333,2,1,"House_2"
2019-01-10 17:00:00,0.564186666666667,2,1,"House_2"
2019-01-10 18:00:00,0.0972113888833333,1,1,"House_2"
2019-01-10 19:00:00,0.0974722222666667,1,1,"House_2"
2019-01-10 20:00:00,0.08970027775,1,1,"House_2"
2019-01-10 21:00:00,0.09968194445,1,1,"House_2"
2019-01-10 22:00:00,0.126777777783333,3,2,"House_2"
2019-01-10 23:00:00,0.107754722233333,3,2,"House_2"
2019-01-11 00:00:00,0.133243611133333,3,2,"House_2"
2019-01-11 01:00:00,0.1609097222,3,2,"House_2"
2019-01-11 02:00:00,0.3266238889,3,2,"House_2"
2019-01-11 03:00:00,0.273168055533333,3,2,"House_2"
2019-01-11 04:00:00,0.161844444416667,3,2,"House_2"
2019-01-11 05:00:00,0.174711944466667,3,2,"House_2"
2019-01-11 06:00:00,0.1116330556,3,2,"House_2"
2019-01-11 07:00:00,0.0722149999833333,0,0,"House_2"
2019-01-11 08:00:00,0.12729444435,1,1,"House_2"
2019-01-11 09:00:00,0.303237777783333,2,1,"House_2"
2019-01-11 10:00:00,0.180307222233333,1,1,"House_2"
2019-01-11 11:00:00,0.220725277783333,1,1,"House_2"
2019-01-11 12:00:00,0.547332500016667,2,1,"House_2"
2019-01-11 13:00:00,0.393624444416667,2,1,"House_2"
2019-01-11 14:00:00,0.170039444483333,1,1,"House_2"
2019-01-11 15:00:00,0.0702152777333333,0,0,"House_2"
2019-01-11 16:00:00,0.430471388883333,2,1,"House_2"
2019-01-11 17:00:00,0.533514999983333,2,1,"House_2"
2019-01-11 18:00:00,0.0825663889333333,1,1,"House_2"
2019-01-11 19:00:00,0.0832277778,1,1,"House_2"
2019-01-11 20:00:00,0.0970444445,1,1,"House_2"
2019-01-11 21:00:00,0.109952222233333,1,1,"House_2"
2019-01-11 22:00:00,0.0824374999833333,3,2,"House_2"
2019-01-11 23:00:00,0.0880283332666667,3,2,"House_2"
2019-01-12 00:00:00,0.224284444433333,3,2,"House_2"
2019-01-12 01:00:00,0.399631944466667,3,2,"House_2"
2019-01-12 02:00:00,0.225868888883333,3,2,"House_2"
2019-01-12 03:00:00,0.449627777783333,3,2,"House_2"
2019-01-12 04:00:00,0.23560972215,3,2,"House_2"
2019-01-12 05:00:00,0.201499999983333,3,2,"House_2"
2019-01-12 06:00:00,0.728444722233333,3,2,"House_2"
2019-01-12 07:00:00,0.686850000016667,2,1,"House_2"
2019-01-12 08:00:00,0.490950000016667,2,1,"House_2"
2019-01-12 09:00:00,0.246018888866667,1,1,"House_2"
2019-01-12 10:00:00,0.102436111116667,1,1,"House_2"
2019-01-12 11:00:00,0.0791061111166667,1,1,"House_2"
2019-01-12 12:00:00,0.1706344444,1,1,"House_2"
2019-01-12 13:00:00,0.23931527775,1,1,"House_2"
2019-01-12 14:00:00,0.165858888833333,1,1,"House_2"
2019-01-12 15:00:00,0.30527861115,2,1,"House_2"
2019-01-12 16:00:00,0.554887222216667,2,1,"House_2"
2019-01-12 17:00:00,0.364546944466667,2,1,"House_2"
2019-01-12 18:00:00,0.09579861115,1,1,"House_2"
2019-01-12 19:00:00,0.0797605556333333,1,1,"House_2"
2019-01-12 20:00:00,0.0806275,1,1,"House_2"
2019-01-12 21:00:00,0.103631944433333,1,1,"House_2"
2019-01-12 22:00:00,0.0912519444,3,2,"House_2"
2019-01-12 23:00:00,0.108803333283333,3,2,"House_2"
2019-01-13 00:00:00,0.4635075,3,2,"House_2"
2019-01-13 01:00:00,0.559430833316667,3,2,"House_2"
2019-01-13 02:00:00,0.581508055583333,3,2,"House_2"
2019-01-13 03:00:00,0.5897047222,3,2,"House_2"
2019-01-13 04:00:00,0.250727222216667,3,2,"House_2"
2019-01-13 05:00:00,0.0813902778166667,3,2,"House_2"
2019-01-13 06:00:00,0.0874072222333333,3,2,"House_2"
2019-01-13 07:00:00,0.0860111111333333,1,1,"House_2"
2019-01-13 08:00:00,0.103428611083333,1,1,"House_2"
2019-01-13 09:00:00,0.248320000033333,1,1,"House_2"
2019-01-13 10:00:00,0.504217222133333,2,1,"House_2"
2019-01-13 11:00:00,0.550341666633333,2,1,"House_2"
2019-01-13 12:00:00,0.379760555533333,2,1,"House_2"
2019-01-13 13:00:00,0.447968611083333,2,1,"House_2"
2019-01-13 14:00:00,0.27250972225,1,1,"House_2"
2019-01-13 15:00:00,0.164437500016667,1,1,"House_2"
2019-01-13 16:00:00,0.25902944445,1,1,"House_2"
2019-01-13 17:00:00,0.1869708333,1,1,"House_2"
2019-01-13 18:00:00,0.118097777783333,1,1,"House_2"
2019-01-13 19:00:00,0.0941580555333333,1,1,"House_2"
2019-01-13 20:00:00,0.0940858332666667,1,1,"House_2"
2019-01-13 21:00:00,0.09798944445,1,1,"House_2"
2019-01-13 22:00:00,0.18749944445,3,2,"House_2"
2019-01-13 23:00:00,0.17606305555,3,2,"House_2"
2019-01-14 00:00:00,0.141515833316667,3,2,"House_2"
2019-01-14 01:00:00,0.737295277783333,3,2,"House_2"
2019-01-14 02:00:00,0.645323333266667,3,2,"House_2"
2019-01-14 03:00:00,0.6059102778,3,2,"House_2"
2019-01-14 04:00:00,0.4206527778,3,2,"House_2"
2019-01-14 05:00:00,0.168940833333333,3,2,"House_2"
2019-01-14 06:00:00,0.261251388933333,3,2,"House_2"
2019-01-14 07:00:00,0.161126944483333,1,1,"House_2"
2019-01-14 08:00:00,0.45604500005,2,1,"House_2"
2019-01-14 09:00:00,0.213665833316667,1,1,"House_2"
2019-01-14 10:00:00,0.111934722266667,1,1,"House_2"
2019-01-14 11:00:00,0.122716388866667,1,1,"House_2"
2019-01-14 12:00:00,0.107586111116667,1,1,"House_2"
2019-01-14 13:00:00,0.0801436111166667,1,1,"House_2"
2019-01-14 14:00:00,0.139294722216667,1,1,"House_2"
2019-01-14 15:00:00,0.213401111033333,1,1,"House_2"
2019-01-14 16:00:00,0.4003708333,2,1,"House_2"
2019-01-14 17:00:00,0.729457777783333,2,1,"House_2"
2019-01-14 18:00:00,0.19275888885,1,1,"House_2"
2019-01-14 19:00:00,0.117426388916667,1,1,"House_2"
2019-01-14 20:00:00,0.08074361105,1,1,"House_2"
2019-01-14 21:00:00,0.0807380555666667,1,1,"House_2"
2019-01-14 22:00:00,0.1168525,3,2,"House_2"
2019-01-14 23:00:00,0.1067663889,3,2,"House_2"
2019-01-15 00:00:00,0.1100027778,3,2,"House_2"
2019-01-15 01:00:00,0.0767644444166667,3,2,"House_2"
2019-01-15 02:00:00,0.53104694445,3,2,"House_2"
2019-01-15 03:00:00,0.58404055555,3,2,"House_2"
2019-01-15 04:00:00,0.57799805555,3,2,"House_2"
2019-01-15 05:00:00,0.6919233333,3,2,"House_2"
2019-01-15 06:00:00,0.553288055533333,3,2,"House_2"
2019-01-15 07:00:00,0.4993161111,2,1,"House_2"
2019-01-15 08:00:00,0.572804166733333,2,1,"House_2"
2019-01-15 09:00:00,0.422251666733333,2,1,"House_2"
2019-01-15 10:00:00,0.0759594444666667,1,1,"House_2"
2019-01-15 11:00:00,0.117367222233333,1,1,"House_2"
2019-01-15 12:00:00,0.0848077777333333,1,1,"House_2"
2019-01-15 13:00:00,0.0747400000666667,1,1,"House_2"
2019-01-15 14:00:00,0.121989999983333,1,1,"House_2"
2019-01-15 15:00:00,0.166327777816667,1,1,"House_2"
2019-01-15 16:00:00,0.438434444466667,2,1,"House_2"
2019-01-15 17:00:00,0.765564722216667,2,1,"House_2"
2019-01-15 18:00:00,0.113822222183333,1,1,"House_2"
2019-01-15 19:00:00,0.0856358333333333,1,1,"House_2"
2019-01-15 20:00:00,0.0810536111,1,1,"House_2"
2019-01-15 21:00:00,0.1079908334,1,1,"House_2"
2019-01-15 22:00:00,0.09931694445,3,2,"House_2"
2019-01-15 23:00:00,0.0825863888666667,3,2,"House_2"
2019-01-16 00:00:00,0.0917411111666667,3,2,"House_2"
2019-01-16 01:00:00,0.362844166666667,3,2,"House_2"
2019-01-16 02:00:00,0.556764444433333,3,2,"House_2"
2019-01-16 03:00:00,0.369645277766667,3,2,"House_2"
2019-01-16 04:00:00,0.442636944483333,3,2,"House_2"
2019-01-16 05:00:00,0.447894166716667,3,2,"House_2"
2019-01-16 06:00:00,0.2936352778,3,2,"House_2"
2019-01-16 07:00:00,0.0869219444666667,1,1,"House_2"
2019-01-16 08:00:00,0.595028611133333,2,1,"House_2"
2019-01-16 09:00:00,0.577373055583333,2,1,"House_2"
2019-01-16 10:00:00,0.07450999995,1,1,"House_2"
2019-01-16 11:00:00,0.0837272222,1,1,"House_2"
2019-01-16 12:00:00,0.1105291667,1,1,"House_2"
2019-01-16 13:00:00,0.226921388883333,1,1,"House_2"
2019-01-16 14:00:00,0.477000000066667,2,1,"House_2"
2019-01-16 15:00:00,0.703497222233333,2,1,"House_2"
2019-01-16 16:00:00,0.670272499983333,2,1,"House_2"
2019-01-16 17:00:00,0.4627272222,2,1,"House_2"
2019-01-16 18:00:00,0.1041019445,1,1,"House_2"
2019-01-16 19:00:00,0.0882761111,1,1,"House_2"
2019-01-16 20:00:00,0.125326944516667,1,1,"House_2"
2019-01-16 21:00:00,0.1125819444,1,1,"House_2"
2019-01-16 22:00:00,0.0842255555833333,3,2,"House_2"
2019-01-16 23:00:00,0.0883288889,3,2,"House_2"
2019-01-17 00:00:00,0.1332386111,3,2,"House_2"
2019-01-17 01:00:00,0.43769972225,3,2,"House_2"
2019-01-17 02:00:00,0.771481388816667,3,2,"House_2"
2019-01-17 03:00:00,0.49965888885,3,2,"House_2"
2019-01-17 04:00:00,0.268289722216667,3,2,"House_2"
2019-01-17 05:00:00,0.5010186111,3,2,"House_2"
2019-01-17 06:00:00,0.6619197222,3,2,"House_2"
2019-01-17 07:00:00,0.5441047222,2,1,"House_2"
2019-01-17 08:00:00,0.65471444445,2,1,"House_2"
2019-01-17 09:00:00,0.379548055616667,2,1,"House_2"
2019-01-17 10:00:00,0.134648611083333,1,1,"House_2"
2019-01-17 11:00:00,0.101466388883333,1,1,"House_2"
2019-01-17 12:00:00,0.0841488888833333,1,1,"House_2"
2019-01-17 13:00:00,0.143780000016667,1,1,"House_2"
2019-01-17 14:00:00,0.120314444416667,1,1,"House_2"
2019-01-17 15:00:00,0.08443083335,1,1,"House_2"
2019-01-17 16:00:00,0.747750833333333,2,1,"House_2"
2019-01-17 17:00:00,0.64468111115,2,1,"House_2"
2019-01-17 18:00:00,0.10730416665,1,1,"House_2"
2019-01-17 19:00:00,0.0825755556,1,1,"House_2"
2019-01-17 20:00:00,0.08895277775,1,1,"House_2"
2019-01-17 21:00:00,0.108403333333333,1,1,"House_2"
2019-01-17 22:00:00,0.0830136111166667,3,2,"House_2"
2019-01-17 23:00:00,0.0842044444666667,3,2,"House_2"
2019-01-18 00:00:00,0.0925388889166667,3,2,"House_2"
2019-01-18 01:00:00,0.40806500005,3,2,"House_2"
2019-01-18 02:00:00,0.521971111166667,3,2,"House_2"
2019-01-18 03:00:00,0.725223055566667,3,2,"House_2"
2019-01-18 04:00:00,0.646924999933333,3,2,"House_2"
2019-01-18 05:00:00,0.65140444445,3,2,"House_2"
2019-01-18 06:00:00,0.368881666666667,3,2,"House_2"
2019-01-18 07:00:00,0.426595833266667,2,1,"House_2"
2019-01-18 08:00:00,0.204303611166667,1,1,"House_2"
2019-01-18 09:00:00,0.3775355555,2,1,"House_2"
2019-01-18 10:00:00,0.63377972225,2,1,"House_2"
2019-01-18 11:00:00,0.134280000066667,1,1,"House_2"
2019-01-18 12:00:00,0.3529755556,2,1,"House_2"
2019-01-18 13:00:00,0.191456944383333,1,1,"House_2"
2019-01-18 14:00:00,0.1888502777,1,1,"House_2"
2019-01-18 15:00:00,0.206966666716667,1,1,"House_2"
2019-01-18 16:00:00,0.58209444445,2,1,"House_2"
2019-01-18 17:00:00,0.976728055566667,2,1,"House_2"
2019-01-18 18:00:00,0.163274444433333,1,1,"House_2"
2019-01-18 19:00:00,0.0937266666666667,1,1,"House_2"
2019-01-18 20:00:00,0.0907608333333333,1,1,"House_2"
2019-01-18 21:00:00,0.0868780556333333,1,1,"House_2"
2019-01-18 22:00:00,0.0862697221833333,3,2,"House_2"
2019-01-18 23:00:00,0.166999444416667,3,2,"House_2"
2019-01-19 00:00:00,0.0974602778166667,3,2,"House_2"
2019-01-19 01:00:00,0.460315277733333,3,2,"House_2"
2019-01-19 02:00:00,0.658494722233333,3,2,"House_2"
2019-01-19 03:00:00,0.19364833335,3,2,"House_2"
2019-01-19 04:00:00,0.241528611033333,3,2,"House_2"
2019-01-19 05:00:00,0.56496305555,3,2,"House_2"
2019-01-19 06:00:00,0.661427777733333,3,2,"House_2"
2019-01-19 07:00:00,0.5856680556,2,1,"House_2"
2019-01-19 08:00:00,0.32895833335,2,1,"House_2"
2019-01-19 09:00:00,0.174615,1,1,"House_2"
2019-01-19 10:00:00,0.451318888933333,2,1,"House_2"
2019-01-19 11:00:00,0.21750944445,1,1,"House_2"
2019-01-19 12:00:00,0.3647277778,2,1,"House_2"
2019-01-19 13:00:00,0.442995000016667,2,1,"House_2"
2019-01-19 14:00:00,0.268118333416667,1,1,"House_2"
2019-01-19 15:00:00,0.1979102778,1,1,"House_2"
2019-01-19 16:00:00,0.14766027775,1,1,"House_2"
2019-01-19 17:00:00,0.2134886111,1,1,"House_2"
2019-01-19 18:00:00,0.0901516667166667,1,1,"House_2"
2019-01-19 19:00:00,0.0859830555166667,1,1,"House_2"
2019-01-19 20:00:00,0.08528944445,1,1,"House_2"
2019-01-19 21:00:00,0.107966388916667,1,1,"House_2"
2019-01-19 22:00:00,0.11263888885,3,2,"House_2"
2019-01-19 23:00:00,0.09216916665,3,2,"House_2"
2019-01-20 00:00:00,0.0730919443833333,3,2,"House_2"
2019-01-20 01:00:00,0.188215000016667,3,2,"House_2"
2019-01-20 02:00:00,0.508043888916667,3,2,"House_2"
2019-01-20 03:00:00,0.5025852778,3,2,"House_2"
2019-01-20 04:00:00,0.356568888916667,3,2,"House_2"
2019-01-20 05:00:00,0.234705833383333,3,2,"House_2"
2019-01-20 06:00:00,0.49381444445,3,2,"House_2"
2019-01-20 07:00:00,0.479090277833333,2,1,"House_2"
2019-01-20 08:00:00,0.336927222266667,2,1,"House_2"
2019-01-20 09:00:00,0.322300555566667,2,1,"House_2"
2019-01-20 10:00:00,0.30084055555,2,1,"House_2"
2019-01-20 11:00:00,0.32796861115,2,1,"House_2"
2019-01-20 12:00:00,0.160710000033333,1,1,"House_2"
2019-01-20 13:00:00,0.28792972215,2,1,"House_2"
2019-01-20 14:00:00,0.483759444383333,2,1,"House_2"
2019-01-20 15:00:00,0.353319444433333,2,1,"House_2"
2019-01-20 16:00:00,0.15591444445,1,1,"House_2"
2019-01-20 17:00:00,0.150341944433333,1,1,"House_2"
2019-01-20 18:00:00,0.107039166683333,1,1,"House_2"
2019-01-20 19:00:00,0.09323749995,1,1,"House_2"
2019-01-20 20:00:00,0.0949133333,1,1,"House_2"
2019-01-20 21:00:00,0.120208888866667,1,1,"House_2"
2019-01-20 22:00:00,0.118502499966667,3,2,"House_2"
2019-01-20 23:00:00,0.0993327777833333,3,2,"House_2"
2019-01-21 00:00:00,0.18842722225,3,2,"House_2"
2019-01-21 01:00:00,0.203963611166667,3,2,"House_2"
2019-01-21 02:00:00,0.64430083335,3,2,"House_2"
2019-01-21 03:00:00,0.584036944433333,3,2,"House_2"
2019-01-21 04:00:00,0.650913888883333,3,2,"House_2"
2019-01-21 05:00:00,0.725046111083333,3,2,"House_2"
2019-01-21 06:00:00,0.700837222166667,3,2,"House_2"
2019-01-21 07:00:00,0.257153611016667,1,1,"House_2"
2019-01-21 08:00:00,0.23904777775,1,1,"House_2"
2019-01-21 09:00:00,0.3332125,2,1,"House_2"
2019-01-21 10:00:00,0.237390000016667,1,1,"House_2"
2019-01-21 11:00:00,0.18233500005,1,1,"House_2"
2019-01-21 12:00:00,0.149457777833333,1,1,"House_2"
2019-01-21 13:00:00,0.246701111033333,1,1,"House_2"
2019-01-21 14:00:00,0.186455555533333,1,1,"House_2"
2019-01-21 15:00:00,0.440949444516667,2,1,"House_2"
2019-01-21 16:00:00,0.657480277833333,2,1,"House_2"
2019-01-21 17:00:00,0.735226388866667,2,1,"House_2"
2019-01-21 18:00:00,0.0758083333,1,1,"House_2"
2019-01-21 19:00:00,0.17617666665,1,1,"House_2"
2019-01-21 20:00:00,0.115748055483333,1,1,"House_2"
2019-01-21 21:00:00,0.0660555556,0,0,"House_2"
2019-01-21 22:00:00,0.1517336111,3,2,"House_2"
2019-01-21 23:00:00,0.139584166616667,3,2,"House_2"
2019-01-22 00:00:00,0.0908963889666667,3,2,"House_2"
2019-01-22 01:00:00,0.0985333333666667,3,2,"House_2"
2019-01-22 02:00:00,0.32970305555,3,2,"House_2"
2019-01-22 03:00:00,0.401600277816667,3,2,"House_2"
2019-01-22 04:00:00,0.249531944433333,3,2,"House_2"
2019-01-22 05:00:00,0.2305958333,3,2,"House_2"
2019-01-22 06:00:00,0.717748611116667,3,2,"House_2"
2019-01-22 07:00:00,0.554243333316667,2,1,"House_2"
2019-01-22 08:00:00,1.0206133333,2,1,"House_2"
2019-01-22 09:00:00,0.341485277766667,2,1,"House_2"
2019-01-22 10:00:00,0.0503336111666667,0,0,"House_2"
2019-01-22 11:00:00,0.199647777766667,1,1,"House_2"
2019-01-22 12:00:00,0.230401944433333,1,1,"House_2"
2019-01-22 13:00:00,0.226037499966667,1,1,"House_2"
2019-01-22 14:00:00,0.1355438889,1,1,"House_2"
2019-01-22 15:00:00,0.126452777766667,1,1,"House_2"
2019-01-22 16:00:00,0.624554444433333,2,1,"House_2"
2019-01-22 17:00:00,0.509740277766667,2,1,"House_2"
2019-01-22 18:00:00,0.196826944383333,1,1,"House_2"
2019-01-22 19:00:00,0.0654897222,0,0,"House_2"
2019-01-22 20:00:00,0.0651588888666667,0,0,"House_2"
2019-01-22 21:00:00,0.201313888833333,1,1,"House_2"
2019-01-22 22:00:00,0.0647647221666667,3,2,"House_2"
2019-01-22 23:00:00,0.108195,3,2,"House_2"
2019-01-23 00:00:00,0.07180194445,3,2,"House_2"
2019-01-23 01:00:00,0.11394611115,3,2,"House_2"
2019-01-23 02:00:00,0.296186388783333,3,2,"House_2"
2019-01-23 03:00:00,0.322521388833333,3,2,"House_2"
2019-01-23 04:00:00,0.236423611083333,3,2,"House_2"
2019-01-23 05:00:00,0.356248611116667,3,2,"House_2"
2019-01-23 06:00:00,0.390466388866667,3,2,"House_2"
2019-01-23 07:00:00,0.650461111066667,2,1,"House_2"
2019-01-23 08:00:00,0.648602500033333,2,1,"House_2"
2019-01-23 09:00:00,0.26191944445,1,1,"House_2"
2019-01-23 10:00:00,0.207305000016667,1,1,"House_2"
2019-01-23 11:00:00,0.138894722266667,1,1,"House_2"
2019-01-23 12:00:00,0.25558305555,1,1,"House_2"
2019-01-23 13:00:00,0.13352444445,1,1,"House_2"
2019-01-23 14:00:00,0.182034444433333,1,1,"House_2"
2019-01-23 15:00:00,0.1333477778,1,1,"House_2"
2019-01-23 16:00:00,0.592666111116667,2,1,"House_2"
2019-01-23 17:00:00,0.393156944483333,2,1,"House_2"
2019-01-23 18:00:00,0.0736997222166667,1,1,"House_2"
2019-01-23 19:00:00,0.160726111066667,1,1,"House_2"
2019-01-23 20:00:00,0.11902944445,1,1,"House_2"
2019-01-23 21:00:00,0.0712950000333333,0,0,"House_2"
2019-01-23 22:00:00,0.0712516667166667,3,2,"House_2"
2019-01-23 23:00:00,0.2053105556,3,2,"House_2"
2019-01-24 00:00:00,0.104249999966667,3,2,"House_2"
2019-01-24 01:00:00,0.265895277783333,3,2,"House_2"
2019-01-24 02:00:00,0.248975000033333,3,2,"House_2"
2019-01-24 03:00:00,0.381319722216667,3,2,"House_2"
2019-01-24 04:00:00,0.184332499933333,3,2,"House_2"
2019-01-24 05:00:00,0.339896944416667,3,2,"House_2"
2019-01-24 06:00:00,0.43242916665,3,2,"House_2"
2019-01-24 07:00:00,0.2984372222,2,1,"House_2"
2019-01-24 08:00:00,0.324934444433333,2,1,"House_2"
2019-01-24 09:00:00,0.0989308332833333,1,1,"House_2"
2019-01-24 10:00:00,0.138863888883333,1,1,"House_2"
2019-01-24 11:00:00,0.198336666683333,1,1,"House_2"
2019-01-24 12:00:00,0.1235877777,1,1,"House_2"
2019-01-24 13:00:00,0.144575277766667,1,1,"House_2"
2019-01-24 14:00:00,0.25035277775,1,1,"House_2"
2019-01-24 15:00:00,0.133690277783333,1,1,"House_2"
2019-01-24 16:00:00,0.6142133333,2,1,"House_2"
2019-01-24 17:00:00,0.6411191667,2,1,"House_2"
2019-01-24 18:00:00,0.06613388885,0,0,"House_2"
2019-01-24 19:00:00,0.0675416666166667,0,0,"House_2"
2019-01-24 20:00:00,0.185291666733333,1,1,"House_2"
2019-01-24 21:00:00,0.0655388888833333,0,0,"House_2"
2019-01-24 22:00:00,0.06674083335,3,2,"House_2"
2019-01-24 23:00:00,0.1976180556,3,2,"House_2"
2019-01-25 00:00:00,0.11571166665,3,2,"House_2"
2019-01-25 01:00:00,0.136098611066667,3,2,"House_2"
2019-01-25 02:00:00,0.245548888933333,3,2,"House_2"
2019-01-25 03:00:00,0.329104722216667,3,2,"House_2"
2019-01-25 04:00:00,0.419110833366667,3,2,"House_2"
2019-01-25 05:00:00,0.225268888933333,3,2,"House_2"
2019-01-25 06:00:00,0.15829972225,3,2,"House_2"
2019-01-25 07:00:00,0.160738888866667,1,1,"House_2"
2019-01-25 08:00:00,0.3664086111,2,1,"House_2"
2019-01-25 09:00:00,0.53129500005,2,1,"House_2"
2019-01-25 10:00:00,0.127604166716667,1,1,"House_2"
2019-01-25 11:00:00,0.209337222216667,1,1,"House_2"
2019-01-25 12:00:00,0.10956944445,1,1,"House_2"
2019-01-25 13:00:00,0.164793333333333,1,1,"House_2"
2019-01-25 14:00:00,0.182375000033333,1,1,"House_2"
2019-01-25 15:00:00,0.13812416665,1,1,"House_2"
2019-01-25 16:00:00,0.544560277733333,2,1,"House_2"
2019-01-25 17:00:00,0.654057777733333,2,1,"House_2"
2019-01-25 18:00:00,0.136536388916667,1,1,"House_2"
2019-01-25 19:00:00,0.0828755555,1,1,"House_2"
2019-01-25 20:00:00,0.22101194445,1,1,"House_2"
2019-01-25 21:00:00,0.102567222166667,1,1,"House_2"
2019-01-25 22:00:00,0.121756111116667,3,2,"House_2"
2019-01-25 23:00:00,0.15961249995,3,2,"House_2"
2019-01-26 00:00:00,0.316369444416667,3,2,"House_2"
2019-01-26 01:00:00,0.21698972225,3,2,"House_2"
2019-01-26 02:00:00,0.266823888916667,3,2,"House_2"
2019-01-26 03:00:00,0.1909836111,3,2,"House_2"
2019-01-26 04:00:00,0.190277777766667,3,2,"House_2"
2019-01-26 05:00:00,0.256466388883333,3,2,"House_2"
2019-01-26 06:00:00,0.6194925,3,2,"House_2"
2019-01-26 07:00:00,0.70106750005,2,1,"House_2"
2019-01-26 08:00:00,0.410821944466667,2,1,"House_2"
2019-01-26 09:00:00,0.132359166716667,1,1,"House_2"
2019-01-26 10:00:00,0.12496805555,1,1,"House_2"
2019-01-26 11:00:00,0.2196433333,1,1,"House_2"
2019-01-26 12:00:00,0.204646944433333,1,1,"House_2"
2019-01-26 13:00:00,0.22156416665,1,1,"House_2"
2019-01-26 14:00:00,0.22759361115,1,1,"House_2"
2019-01-26 15:00:00,0.2458738889,1,1,"House_2"
2019-01-26 16:00:00,0.30984583335,2,1,"House_2"
2019-01-26 17:00:00,0.20491972225,1,1,"House_2"
2019-01-26 18:00:00,0.121211944433333,1,1,"House_2"
2019-01-26 19:00:00,0.120920000016667,1,1,"House_2"
2019-01-26 20:00:00,0.0625494444666667,0,0,"House_2"
2019-01-26 21:00:00,0.126787500033333,1,1,"House_2"
2019-01-26 22:00:00,0.0817605555333333,3,2,"House_2"
2019-01-26 23:00:00,0.156761111066667,3,2,"House_2"
2019-01-27 00:00:00,0.0687969444,3,2,"House_2"
2019-01-27 01:00:00,0.2819894444,3,2,"House_2"
2019-01-27 02:00:00,0.349497222233333,3,2,"House_2"
2019-01-27 03:00:00,0.45054416675,3,2,"House_2"
2019-01-27 04:00:00,0.156374444383333,3,2,"House_2"
2019-01-27 05:00:00,0.30060388895,3,2,"House_2"
2019-01-27 06:00:00,0.305832777766667,3,2,"House_2"
2019-01-27 07:00:00,0.185241666633333,1,1,"House_2"
2019-01-27 08:00:00,0.52057361115,2,1,"House_2"
2019-01-27 09:00:00,0.8062863889,2,1,"House_2"
2019-01-27 10:00:00,0.4450213889,2,1,"House_2"
2019-01-27 11:00:00,0.215070277883333,1,1,"House_2"
2019-01-27 12:00:00,0.160351388866667,1,1,"House_2"
